Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,price_ratio,adjusted_price,demand_ratio,demand_factor,time_factor,engine_price,static_revenue,dynamic_revenue,revenue_lift_pct
80,31,1,2,91,4.61,1,1,127,392.3027600530253,0.7055555555555556,392.3027600530253,2.5806443288244103,1.15,0.9,406.0333566548812,392.3027600530253,406.0333566548812,3.500000000000002
64,25,1,2,85,4.46,0,1,37,168.61019430479575,0.2055555555555555,168.61019430479575,2.5599989760004096,1.15,0.9,174.5115511054636,168.61019430479575,174.5115511054636,3.500000000000002
57,42,0,2,36,3.59,0,1,167,587.2581373063812,0.9277777777777778,587.2581373063812,1.3571425340136822,1.0,0.9,528.532323575743,587.2581373063812,528.532323575743,-10.000000000000005
52,7,0,2,57,4.82,3,0,180,563.9803272683639,1.0,563.9803272683639,7.428560816341691,1.3,0.9,659.8569829039858,563.9803272683639,659.8569829039858,17.000000000000004
69,56,2,1,73,4.02,3,1,116,352.3474982568331,0.6444444444444445,352.3474982568331,1.2321426371173863,1.0,0.9,317.1127484311498,352.3474982568331,317.1127484311498,-10.0
67,54,1,1,53,3.67,2,0,110,415.3075369486595,0.6111111111111112,415.3075369486595,1.2407405109739793,1.0,0.9,373.77678325379355,415.3075369486595,373.77678325379355,-10.0
25,7,0,2,13,4.07,0,1,60,204.215843297379,0.3333333333333333,204.215843297379,3.571423469395044,1.3,0.9,238.9325366579334,204.215843297379,238.9325366579334,16.999999999999993
80,35,0,1,29,4.49,3,0,79,319.6520700676685,0.4388888888888889,319.6520700676685,2.2857136326532475,1.15,0.9,330.83989252003687,319.6520700676685,330.83989252003687,3.4999999999999947
73,6,1,2,5,4.03,3,1,71,362.05333073474793,0.3944444444444444,362.05333073474793,12.166646388922686,1.3,0.9,423.6023969596551,362.05333073474793,423.6023969596551,17.000000000000004
24,6,2,1,65,4.29,0,1,106,387.4755378090192,0.5888888888888889,387.4755378090192,3.999993333344445,1.3,0.9,453.34637923655254,387.4755378090192,453.34637923655254,17.000000000000014
37,14,0,0,18,4.36,1,0,85,348.8532987245396,0.4722222222222222,348.8532987245396,2.6428552551033895,1.15,0.9,361.0631641798985,348.8532987245396,361.0631641798985,3.49999999999999
27,6,0,1,74,4.75,0,1,157,732.2985126943609,0.8722222222222222,732.2985126943609,4.4999925000125005,1.3,0.9,856.7892598524022,732.2985126943609,856.7892598524022,17.0
23,11,2,1,11,4.86,0,0,133,343.6721333865543,0.7388888888888889,343.6721333865543,2.0909071900843728,1.15,0.9,355.7006580550837,343.6721333865543,355.7006580550837,3.499999999999991
42,8,0,0,12,4.79,2,1,166,599.7162532373392,0.9222222222222224,599.7162532373392,5.249993437508204,1.3,0.9,701.6680162876869,599.7162532373392,701.6680162876869,17.00000000000001
74,39,2,2,11,3.65,2,0,173,484.75453888236336,0.9611111111111112,484.75453888236336,1.897435410913997,1.0,0.9,436.27908499412706,484.75453888236336,436.27908499412706,-9.999999999999993
68,30,2,1,28,4.69,3,1,134,581.1514565564086,0.7444444444444445,581.1514565564086,2.266665911111363,1.15,0.9,601.4917575358828,581.1514565564086,601.4917575358828,3.499999999999991
59,9,1,2,30,4.83,0,0,140,603.3651642705413,0.7777777777777778,603.3651642705413,6.5555482716130316,1.3,0.9,705.9372421965334,603.3651642705413,705.9372421965334,17.000000000000007
89,75,0,2,76,4.39,1,0,110,369.8546414878244,0.6111111111111112,369.8546414878244,1.1866665084444654,1.0,0.9,332.8691773390419,369.8546414878244,332.8691773390419,-10.000000000000005
81,35,1,1,45,4.11,3,0,174,708.8801421484817,0.9666666666666668,708.8801421484817,2.3142850530614134,1.15,0.9,733.6909471236786,708.8801421484817,733.6909471236786,3.5000000000000058
33,8,1,1,74,4.52,2,1,56,205.83755050869485,0.3111111111111111,205.83755050869485,4.124994843756445,1.3,0.9,240.829934095173,205.83755050869485,240.829934095173,17.000000000000014
75,28,2,0,49,4.46,3,0,163,684.5607033083106,0.9055555555555556,684.5607033083106,2.6785704719391172,1.15,0.9,708.5203279241015,684.5607033083106,708.5203279241015,3.4999999999999982
87,48,1,2,95,4.73,2,0,162,453.2541298779704,0.9,453.2541298779704,1.8124996223959118,1.0,0.9,407.92871689017335,453.2541298779704,407.92871689017335,-10.000000000000002
56,37,1,2,96,3.83,0,1,130,412.5848379812361,0.7222222222222222,412.5848379812361,1.5135131044559176,1.0,0.9,371.32635418311247,412.5848379812361,371.32635418311247,-10.000000000000004
75,32,2,2,20,3.69,1,1,96,440.4442377359072,0.5333333333333333,440.4442377359072,2.3437492675783536,1.15,0.9,455.85978605666395,440.4442377359072,455.85978605666395,3.4999999999999942
99,54,0,2,96,3.77,0,1,61,241.6407113776789,0.3388888888888889,241.6407113776789,1.8333329938272234,1.0,0.9,217.47664023991103,241.6407113776789,217.47664023991103,-9.999999999999993
33,16,0,1,81,4.08,0,1,50,201.2925318937432,0.2777777777777778,201.2925318937432,2.0624987109383057,1.15,0.9,208.3377705100242,201.2925318937432,208.3377705100242,3.4999999999999996
41,28,0,0,89,4.47,1,1,45,220.05114029296504,0.25,220.05114029296504,1.4642851913267174,1.0,0.9,198.04602626366855,220.05114029296504,198.04602626366855,-9.999999999999995
55,19,1,2,74,3.51,2,0,173,702.9134159653358,0.9611111111111112,702.9134159653358,2.894735318560359,1.15,0.9,727.5153855241225,702.9134159653358,727.5153855241225,3.499999999999987
93,51,0,2,12,4.98,2,1,90,431.42166025583447,0.5,431.42166025583447,1.8235290542099893,1.0,0.9,388.27949423025103,431.42166025583447,388.27949423025103,-9.999999999999998
54,35,2,2,11,4.49,0,1,96,466.8626810645626,0.5333333333333333,466.8626810645626,1.542856702040942,1.0,0.9,420.17641295810637,466.8626810645626,420.17641295810637,-9.999999999999993
34,20,2,0,21,4.15,2,1,158,445.1263611668488,0.8777777777777778,445.1263611668488,1.699999150000425,1.0,0.9,400.61372505016396,445.1263611668488,400.61372505016396,-9.999999999999995
86,18,1,2,61,4.3,0,1,126,441.6378571357946,0.7,441.6378571357946,4.777775123458265,1.3,0.9,516.7162928488798,441.6378571357946,516.7162928488798,17.000000000000025
85,27,1,0,8,4.11,3,1,157,669.5210116683382,0.8722222222222222,669.5210116683382,3.1481469821677845,1.3,0.9,783.3395836519559,669.5210116683382,783.3395836519559,17.000000000000018
74,5,1,1,80,3.63,3,0,134,354.3852115042604,0.7444444444444445,354.3852115042604,14.799970400059202,1.3,0.9,414.6306974599847,354.3852115042604,414.6306974599847,17.000000000000007
63,53,0,0,33,4.33,0,0,175,489.7125242986789,0.9722222222222222,489.7125242986789,1.1886790210039582,1.0,0.9,440.741271868811,489.7125242986789,440.741271868811,-10.0
55,13,1,2,45,3.71,2,1,40,222.56858200356248,0.2222222222222222,222.56858200356248,4.230765976333864,1.3,0.9,260.4052409441681,222.56858200356248,260.4052409441681,17.0
100,66,1,0,27,3.53,1,1,106,412.2556067980849,0.5888888888888889,412.2556067980849,1.5151512855831384,1.0,0.9,371.0300461182764,412.2556067980849,371.0300461182764,-10.000000000000002
51,27,2,0,86,3.82,1,1,152,472.21573527678265,0.8444444444444444,472.21573527678265,1.8888881893006706,1.0,0.9,424.9941617491044,472.21573527678265,424.9941617491044,-9.999999999999993
37,10,2,2,33,4.86,0,0,44,179.93988033973832,0.2444444444444444,179.93988033973832,3.6999963000037,1.3,0.9,210.52965999749384,179.93988033973832,210.52965999749384,17.0
99,71,1,0,3,4.63,2,1,100,308.9111533232364,0.5555555555555556,308.9111533232364,1.394366000793521,1.0,0.9,278.0200379909128,308.9111533232364,278.0200379909128,-9.999999999999998
54,24,0,2,85,3.79,1,0,102,306.3142432341152,0.5666666666666667,306.3142432341152,2.2499990625003905,1.15,0.9,317.0352417473092,306.3142432341152,317.0352417473092,3.499999999999986
30,7,0,0,57,4.27,2,1,69,224.46487829301583,0.3833333333333333,224.46487829301583,4.285708163274053,1.3,0.9,262.6239076028285,224.46487829301583,262.6239076028285,17.0
84,56,2,2,71,4.56,1,1,15,101.07378646994935,0.0833333333333333,101.07378646994935,1.4999997321429048,1.0,0.9,90.96640782295442,101.07378646994935,90.96640782295442,-9.999999999999996
49,14,1,2,55,4.43,2,1,131,633.4966221375331,0.7277777777777777,633.4966221375331,3.4999975000017858,1.3,0.9,741.1910479009138,633.4966221375331,741.1910479009138,17.000000000000004
86,10,2,2,98,4.8,2,0,18,62.87509273644356,0.1,62.87509273644356,8.5999914000086,1.3,0.9,73.56385850163898,62.87509273644356,73.56385850163898,17.00000000000001
48,24,0,0,17,3.98,0,0,29,92.03104706108972,0.1611111111111111,92.03104706108972,1.9999991666670138,1.0,0.9,82.82794235498075,92.03104706108972,82.82794235498075,-10.000000000000002
67,18,2,2,78,3.81,2,1,22,106.7358926414302,0.1222222222222222,106.7358926414302,3.7222201543221365,1.3,0.9,124.88099439047333,106.7358926414302,124.88099439047333,17.0
100,16,0,0,96,3.65,3,1,163,560.6703257140985,0.9055555555555556,560.6703257140985,6.249996093752442,1.3,0.9,655.9842810854952,560.6703257140985,655.9842810854952,17.00000000000001
79,7,0,2,31,4.82,3,0,100,322.9000694955284,0.5555555555555556,322.9000694955284,11.28569816328834,1.3,0.9,377.79308130976824,322.9000694955284,377.79308130976824,17.00000000000001
99,9,0,2,33,4.98,0,0,110,292.33936093553586,0.6111111111111112,292.33936093553586,10.99998777779136,1.3,0.9,342.037052294577,292.33936093553586,342.037052294577,17.00000000000001
34,24,2,2,3,4.41,2,0,97,242.7517170048808,0.5388888888888889,242.7517170048808,1.4166660763891348,1.0,0.9,218.47654530439272,242.7517170048808,218.47654530439272,-9.999999999999998
54,21,2,2,23,4.44,1,1,136,442.7796305981407,0.7555555555555555,442.7796305981407,2.5714273469393585,1.15,0.9,458.27691766907566,442.7796305981407,458.27691766907566,3.500000000000001
77,43,1,1,73,4.07,0,1,131,505.54671645728143,0.7277777777777777,505.54671645728143,1.7906972579773817,1.0,0.9,454.9920448115533,505.54671645728143,454.9920448115533,-10.0
80,21,2,1,85,4.21,2,1,146,474.9171617926677,0.8111111111111111,474.9171617926677,3.8095219954657167,1.3,0.9,555.6530792974213,474.9171617926677,555.6530792974213,17.000000000000025
74,54,2,1,16,4.35,0,1,147,617.434678434942,0.8166666666666667,617.434678434942,1.3703701165981266,1.0,0.9,555.6912105914479,617.434678434942,555.6912105914479,-9.999999999999993
57,38,2,1,31,3.97,2,1,64,294.8553699465021,0.3555555555555555,294.8553699465021,1.4999996052632616,1.0,0.9,265.3698329518519,294.8553699465021,265.3698329518519,-9.999999999999998
97,66,2,2,90,3.6,1,1,150,717.467322019467,0.8333333333333334,717.467322019467,1.4696967470156443,1.0,0.9,645.7205898175204,717.467322019467,645.7205898175204,-9.999999999999993
52,14,1,0,97,4.83,1,1,66,266.9772170141728,0.3666666666666666,266.9772170141728,3.714283061226385,1.3,0.9,312.3633439065822,266.9772170141728,312.3633439065822,17.0
51,37,0,1,34,4.64,0,0,100,383.3711770715268,0.5555555555555556,383.3711770715268,1.378378005843782,1.0,0.9,345.0340593643741,383.3711770715268,345.0340593643741,-10.000000000000002
87,52,2,0,15,3.57,3,0,66,266.4336179135411,0.3666666666666666,266.4336179135411,1.6730766013314227,1.0,0.9,239.79025612218703,266.4336179135411,239.79025612218703,-9.999999999999993
91,42,1,2,76,4.96,2,0,86,336.39439243010713,0.4777777777777778,336.39439243010713,2.1666661507937737,1.15,0.9,348.16819616516085,336.39439243010713,348.16819616516085,3.4999999999999907
85,34,0,1,66,4.59,2,1,163,764.8593556145701,0.9055555555555556,764.8593556145701,2.4999992647060982,1.15,0.9,791.6294330610799,764.8593556145701,791.6294330610799,3.499999999999986
57,21,0,2,28,4.93,3,0,141,588.6941797749441,0.7833333333333333,588.6941797749441,2.714284421769323,1.15,0.9,609.2984760670672,588.6941797749441,609.2984760670672,3.5000000000000058
28,8,2,1,67,3.78,0,1,58,305.2426676647312,0.3222222222222222,305.2426676647312,3.499995625005469,1.3,0.9,357.13392116773554,305.2426676647312,357.13392116773554,17.000000000000014
58,30,2,1,32,4.14,3,0,75,256.37380365626416,0.4166666666666667,256.37380365626416,1.9333326888891038,1.0,0.9,230.73642329063776,256.37380365626416,230.73642329063776,-9.999999999999993
31,9,0,0,18,4.42,2,1,114,461.0193485856391,0.6333333333333333,461.0193485856391,3.444440617288203,1.3,0.9,539.3926378451978,461.0193485856391,539.3926378451978,17.00000000000001
27,11,1,0,88,4.5,1,1,144,581.7472844259253,0.8,581.7472844259253,2.4545432231425246,1.15,0.9,602.1084393808327,581.7472844259253,602.1084393808327,3.5000000000000058
90,75,2,0,88,4.1,0,0,106,472.5465909334413,0.5888888888888889,472.5465909334413,1.1999998400000214,1.0,0.9,425.29193184009716,472.5465909334413,425.29193184009716,-9.999999999999998
54,8,1,1,41,3.89,2,0,168,573.4835718398938,0.9333333333333332,573.4835718398938,6.749991562510547,1.3,0.9,670.9757790526758,573.4835718398938,670.9757790526758,17.000000000000007
23,9,1,2,50,3.84,1,1,34,192.3850221961644,0.1888888888888888,192.3850221961644,2.5555527160525378,1.15,0.9,199.11849797303014,192.3850221961644,199.11849797303014,3.499999999999988
94,64,2,1,62,4.87,3,0,166,744.0359811402852,0.9222222222222224,744.0359811402852,1.4687497705078483,1.0,0.9,669.6323830262568,744.0359811402852,669.6323830262568,-9.999999999999991
86,20,1,2,51,3.75,2,1,110,412.25746306035046,0.6111111111111112,412.25746306035046,4.299997850001075,1.3,0.9,482.34123178061003,412.25746306035046,482.34123178061003,17.0
79,55,1,1,91,4.39,2,0,48,189.5605649707772,0.2666666666666666,189.5605649707772,1.436363375206659,1.0,0.9,170.60450847369947,189.5605649707772,170.60450847369947,-10.000000000000004
73,13,2,1,93,3.95,3,0,90,357.0434721850994,0.5,357.0434721850994,5.615380295861311,1.3,0.9,417.74086245656633,357.0434721850994,417.74086245656633,17.00000000000001
74,23,2,1,45,4.07,2,1,99,417.1740953777763,0.55,417.1740953777763,3.21738990548265,1.3,0.9,488.0936915919983,417.1740953777763,488.0936915919983,17.000000000000004
26,11,2,0,10,4.22,2,1,69,314.84471031916905,0.3833333333333333,314.84471031916905,2.3636342148779868,1.15,0.9,325.86427518034,314.84471031916905,325.86427518034,3.500000000000001
99,30,2,1,74,4.21,2,1,160,629.9546011362719,0.8888888888888888,629.9546011362719,3.2999989000003667,1.3,0.9,737.0468833294382,629.9546011362719,737.0468833294382,17.00000000000001
80,42,2,0,85,4.22,3,0,131,473.5617540035448,0.7277777777777777,473.5617540035448,1.9047614512472735,1.0,0.9,426.20557860319036,473.5617540035448,426.20557860319036,-9.999999999999995
78,35,0,1,5,4.35,1,1,100,317.88095784682014,0.5555555555555556,317.88095784682014,2.2285707918369164,1.15,0.9,329.00679137145886,317.88095784682014,329.00679137145886,3.5000000000000053
63,6,2,0,29,4.79,1,1,24,132.49921949173307,0.1333333333333333,132.49921949173307,10.499982500029168,1.3,0.9,155.02408680532773,132.49921949173307,155.02408680532773,17.000000000000025
25,8,0,1,30,4.44,3,0,115,430.7858509781543,0.6388888888888888,430.7858509781543,3.124996093754883,1.3,0.9,504.01944564444057,430.7858509781543,504.01944564444057,17.000000000000004
100,50,2,1,20,4.14,1,0,127,350.2265835541767,0.7055555555555556,350.2265835541767,1.99999960000008,1.0,0.9,315.20392519875907,350.2265835541767,315.20392519875907,-9.999999999999996
46,8,2,2,32,4.81,0,0,112,466.42747932165264,0.6222222222222222,466.42747932165264,5.749992812508984,1.3,0.9,545.7201508063337,466.42747932165264,545.7201508063337,17.000000000000014
59,29,2,1,90,4.3,3,0,145,651.7303890276737,0.8055555555555556,651.7303890276737,2.0344820570751527,1.15,0.9,674.5409526436422,651.7303890276737,674.5409526436422,3.4999999999999845
21,11,0,0,18,4.2,2,1,49,266.34807324582846,0.2722222222222222,266.34807324582846,1.9090891735552968,1.0,0.9,239.7132659212456,266.34807324582846,239.7132659212456,-10.000000000000002
64,7,0,2,48,4.67,1,0,64,266.38537677090085,0.3555555555555555,266.38537677090085,9.142844081651312,1.3,0.9,311.670890821954,266.38537677090085,311.670890821954,17.000000000000004
52,22,1,0,72,3.6,2,1,101,303.803226426852,0.5611111111111111,303.803226426852,2.3636352892566865,1.15,0.9,314.43633935179184,303.803226426852,314.43633935179184,3.5000000000000058
100,56,1,2,67,4.2,1,0,169,461.9661913503604,0.9388888888888888,461.9661913503604,1.7857139668367916,1.0,0.9,415.7695722153244,461.9661913503604,415.7695722153244,-9.999999999999998
83,72,0,1,25,4.62,3,1,45,201.0575405594342,0.25,201.0575405594342,1.1527776176697753,1.0,0.9,180.95178650349078,201.0575405594342,180.95178650349078,-9.999999999999995
89,10,0,2,36,4.12,0,1,13,94.21444738997974,0.0722222222222222,94.21444738997974,8.8999911000089,1.3,0.9,110.2309034462763,94.21444738997974,110.2309034462763,17.000000000000007
100,37,0,2,47,4.7,0,0,142,546.8574476673242,0.7888888888888889,546.8574476673242,2.70270197224271,1.15,0.9,565.9974583356806,546.8574476673242,565.9974583356806,3.500000000000001
71,7,2,0,31,4.83,2,1,60,292.74683013160404,0.3333333333333333,292.74683013160404,10.142842653081924,1.3,0.9,342.51379125397676,292.74683013160404,342.51379125397676,17.00000000000001
94,26,1,1,0,3.94,0,1,40,150.90603765991335,0.2222222222222222,150.90603765991335,3.615383224852606,1.3,0.9,176.56006406209863,150.90603765991335,176.56006406209863,17.000000000000007
52,23,2,1,41,4.23,1,0,134,534.90663340905,0.7444444444444445,534.90663340905,2.2608685822310512,1.15,0.9,553.6283655783667,534.90663340905,553.6283655783667,3.4999999999999982
27,15,2,2,31,4.95,0,0,103,315.2654030422818,0.5722222222222222,315.2654030422818,1.7999988000008,1.0,0.9,283.7388627380536,315.2654030422818,283.7388627380536,-9.999999999999991
88,62,2,1,62,4.82,0,0,162,601.2360266422271,0.9,601.2360266422271,1.4193546097815144,1.0,0.9,541.1124239780044,601.2360266422271,541.1124239780044,-10.000000000000005
48,38,1,2,64,4.97,3,1,152,701.4695729515377,0.8444444444444444,701.4695729515377,1.263157562326957,1.0,0.9,631.322615656384,701.4695729515377,631.322615656384,-9.999999999999991
53,35,1,1,1,3.67,2,1,88,392.0078846224547,0.4888888888888889,392.0078846224547,1.5142852816327765,1.0,0.9,352.80709616020926,392.0078846224547,352.80709616020926,-9.999999999999993
31,12,1,0,34,4.7,3,0,105,331.8375249153692,0.5833333333333334,331.8375249153692,2.58333118055735,1.15,0.9,343.4518382874071,331.8375249153692,343.4518382874071,3.4999999999999885
56,34,1,2,1,4.56,0,0,121,307.5259290756184,0.6722222222222223,307.5259290756184,1.6470583391004883,1.0,0.9,276.7733361680566,307.5259290756184,276.7733361680566,-10.000000000000002
48,35,0,0,47,4.26,2,0,26,68.27174499943663,0.1444444444444444,68.27174499943663,1.3714281795919485,1.0,0.9,61.444570499492976,68.27174499943663,61.444570499492976,-9.999999999999993
93,66,1,2,22,3.91,3,0,180,765.4397485645513,1.0,765.4397485645513,1.4090906955923188,1.0,0.9,688.8957737080963,765.4397485645513,688.8957737080963,-9.999999999999991
49,18,0,2,62,4.92,0,0,62,168.36628924698925,0.3444444444444444,168.36628924698925,2.7222207098773836,1.15,0.9,174.25910937063387,168.36628924698925,174.25910937063387,3.499999999999993
72,33,0,0,63,4.25,1,0,132,351.7736189685264,0.7333333333333333,351.7736189685264,2.1818175206613573,1.15,0.9,364.08569563242486,351.7736189685264,364.08569563242486,3.500000000000004
62,11,1,0,37,4.23,2,1,71,363.3457529659053,0.3944444444444444,363.3457529659053,5.636358512401353,1.3,0.9,425.11453097010923,363.3457529659053,425.11453097010923,17.0
39,15,1,1,53,4.6,1,1,38,201.7146762833217,0.2111111111111111,201.7146762833217,2.5999982666678223,1.15,0.9,208.77468995323792,201.7146762833217,208.77468995323792,3.499999999999986
67,56,2,0,49,4.22,0,1,23,121.43999901863724,0.1277777777777777,121.43999901863724,1.1964283577806503,1.0,0.9,109.29599911677352,121.43999901863724,109.29599911677352,-10.0
88,15,2,1,39,4.51,0,0,137,598.7750233051204,0.7611111111111111,598.7750233051204,5.866662755558163,1.3,0.9,700.5667772669909,598.7750233051204,700.5667772669909,17.00000000000001
29,16,2,2,75,4.11,2,1,80,371.1242881043308,0.4444444444444444,371.1242881043308,1.812498867188208,1.0,0.9,334.0118592938977,371.1242881043308,334.0118592938977,-9.999999999999998
100,24,2,2,88,4.49,3,0,56,173.66696747925593,0.3111111111111111,173.66696747925593,4.166664930556279,1.3,0.9,203.19035195072945,173.66696747925593,203.19035195072945,17.000000000000007
98,43,1,0,62,4.98,2,0,130,538.5185280064754,0.7222222222222222,538.5185280064754,2.2790692374257584,1.15,0.9,557.3666764867021,538.5185280064754,557.3666764867021,3.500000000000002
35,10,0,0,40,3.54,3,0,75,281.9625670059949,0.4166666666666667,281.9625670059949,3.4999965000035003,1.3,0.9,329.89620339701406,281.9625670059949,329.89620339701406,17.000000000000004
58,14,0,0,10,3.77,2,0,95,258.01445968829404,0.5277777777777778,258.01445968829404,4.142854183675583,1.3,0.9,301.8769178353041,258.01445968829404,301.8769178353041,17.000000000000025
22,7,2,0,53,4.43,2,1,98,476.2019961536034,0.5444444444444444,476.2019961536034,3.1428526530676386,1.3,0.9,557.156335499716,476.2019961536034,557.156335499716,17.000000000000004
84,37,1,1,94,3.83,3,0,28,124.64550323605349,0.1555555555555555,124.64550323605349,2.2702696566838765,1.15,0.9,129.00809584931534,124.64550323605349,129.00809584931534,3.499999999999985
91,14,1,2,19,4.78,3,1,19,111.11271494112724,0.1055555555555555,111.11271494112724,6.499995357146173,1.3,0.9,130.00187648111887,111.11271494112724,130.00187648111887,17.000000000000004
56,29,2,0,67,4.49,0,0,125,421.8171879075184,0.6944444444444444,421.8171879075184,1.9310338168848908,1.0,0.9,379.63546911676656,421.8171879075184,379.63546911676656,-10.000000000000005
97,21,0,1,36,3.72,1,1,23,134.0510144913575,0.1277777777777777,134.0510144913575,4.619045419502181,1.3,0.9,156.8396869548883,134.0510144913575,156.8396869548883,17.00000000000001
57,47,2,0,26,3.8,2,0,30,132.4032477391118,0.1666666666666666,132.4032477391118,1.2127656994115532,1.0,0.9,119.16292296520062,132.4032477391118,119.16292296520062,-10.000000000000002
94,27,1,2,100,3.6,3,1,172,547.9814624298182,0.9555555555555556,547.9814624298182,3.481480192044373,1.3,0.9,641.1383110428873,547.9814624298182,641.1383110428873,17.0
84,6,1,0,24,3.74,2,0,68,281.96824577029594,0.3777777777777777,281.96824577029594,13.999976666705557,1.3,0.9,329.9028475512463,281.96824577029594,329.9028475512463,17.00000000000001
40,11,0,2,1,4.24,3,1,35,182.46632143825187,0.1944444444444444,182.46632143825187,3.636360330581518,1.3,0.9,213.48559608275468,182.46632143825187,213.48559608275468,17.0
65,36,1,2,20,4.39,3,1,87,313.7742265682814,0.4833333333333333,313.7742265682814,1.8055550540124847,1.0,0.9,282.3968039114533,313.7742265682814,282.3968039114533,-9.999999999999993
35,22,2,2,28,4.88,0,1,116,422.8866610257602,0.6444444444444445,422.8866610257602,1.5909083677689237,1.0,0.9,380.59799492318416,422.8866610257602,380.59799492318416,-10.000000000000004
40,30,2,1,67,4.03,1,1,143,529.6967147126813,0.7944444444444444,529.6967147126813,1.333332888889037,1.0,0.9,476.72704324141324,529.6967147126813,476.72704324141324,-9.999999999999993
61,45,2,2,6,4.99,1,0,10,25.993449448411635,0.0555555555555555,25.993449448411635,1.3555552543210545,1.0,0.9,23.39410450357047,25.993449448411635,23.39410450357047,-10.000000000000002
50,14,2,0,98,3.52,3,1,109,351.5699575243088,0.6055555555555555,351.5699575243088,3.5714260204099855,1.3,0.9,411.33685030344134,351.5699575243088,411.33685030344134,17.000000000000014
98,25,1,2,30,4.76,0,0,60,154.68715967826247,0.3333333333333333,154.68715967826247,3.9199984320006274,1.3,0.9,180.9839768235671,154.68715967826247,180.9839768235671,17.000000000000007
54,37,1,1,41,4.69,0,1,16,106.59208227583191,0.0888888888888888,106.59208227583191,1.4594590650110635,1.0,0.9,95.93287404824872,106.59208227583191,95.93287404824872,-10.000000000000002
37,13,0,1,31,4.66,0,0,35,132.1665679180113,0.1944444444444444,132.1665679180113,2.846151656806418,1.15,0.9,136.7923977951417,132.1665679180113,136.7923977951417,3.500000000000003
78,41,2,2,12,4.99,0,0,22,76.224961221763,0.1222222222222222,76.224961221763,1.9024385603808387,1.0,0.9,68.6024650995867,76.224961221763,68.6024650995867,-10.000000000000002
84,21,0,0,88,3.5,0,0,146,598.9400399823005,0.8111111111111111,598.9400399823005,3.999998095239002,1.3,0.9,700.7598467792916,598.9400399823005,700.7598467792916,17.0
44,32,1,2,51,4.2,0,1,168,563.1508995670627,0.9333333333333332,563.1508995670627,1.374999570312634,1.0,0.9,506.8358096103564,563.1508995670627,506.8358096103564,-9.999999999999993
25,11,2,2,92,3.91,3,0,115,310.1546162756803,0.6388888888888888,310.1546162756803,2.2727252066134485,1.15,0.9,321.01002784532915,310.1546162756803,321.01002784532915,3.500000000000004
38,13,2,0,38,4.46,1,1,28,145.13756861567325,0.1555555555555555,145.13756861567325,2.9230746745579426,1.15,0.9,150.21738351722178,145.13756861567325,150.21738351722178,3.4999999999999774
85,25,2,2,21,4.03,2,0,73,323.5576857599395,0.4055555555555555,323.5576857599395,3.399998640000544,1.3,0.9,378.5624923391292,323.5576857599395,378.5624923391292,17.000000000000007
31,13,1,0,87,4.04,1,0,11,31.5656761621252,0.0611111111111111,31.5656761621252,2.384613550297269,1.15,0.9,32.67047482779958,31.5656761621252,32.67047482779958,3.4999999999999942
67,6,0,1,25,4.45,1,1,31,144.46263762346956,0.1722222222222222,144.46263762346956,11.166648055586574,1.3,0.9,169.02128601945938,144.46263762346956,169.02128601945938,16.999999999999996
77,11,0,2,70,3.82,3,1,63,252.4930471020809,0.35,252.4930471020809,6.999993636369422,1.3,0.9,295.4168651094347,252.4930471020809,295.4168651094347,17.00000000000001
32,11,1,2,30,3.53,0,1,32,146.51277441611944,0.1777777777777777,146.51277441611944,2.9090882644652143,1.15,0.9,151.6407215206836,146.51277441611944,151.6407215206836,3.4999999999999845
71,30,0,1,60,4.83,1,1,156,501.801349985356,0.8666666666666667,501.801349985356,2.3666658777780407,1.15,0.9,519.3643972348435,501.801349985356,519.3643972348435,3.50000000000001
65,38,2,1,13,4.77,2,1,132,610.7325514755008,0.7333333333333333,610.7325514755008,1.7105258656510878,1.0,0.9,549.6592963279508,610.7325514755008,549.6592963279508,-9.999999999999998
64,29,2,2,66,3.79,3,1,37,194.2623993646844,0.2055555555555555,194.2623993646844,2.2068957907255893,1.15,0.9,201.06158334244833,194.2623993646844,201.06158334244833,3.4999999999999885
48,38,2,2,45,4.17,0,0,87,318.2101259853132,0.4833333333333333,318.2101259853132,1.263157562326957,1.0,0.9,286.3891133867819,318.2101259853132,286.3891133867819,-9.999999999999993
76,42,0,0,95,3.93,2,0,180,512.6251102173163,1.0,512.6251102173163,1.8095233786849096,1.0,0.9,461.3625991955847,512.6251102173163,461.3625991955847,-9.999999999999993
76,53,2,1,77,3.67,0,1,179,555.8919187631545,0.9944444444444444,555.8919187631545,1.4339619935920767,1.0,0.9,500.3027268868391,555.8919187631545,500.3027268868391,-10.0
71,14,1,2,8,4.44,3,0,76,242.1588607696964,0.4222222222222222,242.1588607696964,5.071424948982179,1.3,0.9,283.32586710054477,242.1588607696964,283.32586710054477,17.0
76,9,2,2,64,4.16,1,0,10,41.40499127744981,0.0555555555555555,41.40499127744981,8.44443506173882,1.3,0.9,48.44383979461628,41.40499127744981,48.44383979461628,17.00000000000001
51,14,0,0,16,3.51,3,1,30,180.88655372559683,0.1666666666666666,180.88655372559683,3.642854540818185,1.3,0.9,211.6372678589483,180.88655372559683,211.6372678589483,17.000000000000004
