Number_of_Riders,Number_of_Drivers,Number_of_Past_Rides,Average_Ratings,Expected_Ride_Duration,Historical_Cost_of_Ride,Location_Category_Suburban,Location_Category_Urban,Customer_Loyalty_Status_Regular,Customer_Loyalty_Status_Silver,Time_of_Booking_Evening,Time_of_Booking_Morning,Time_of_Booking_Night,Vehicle_Type_Premium,Demand_Ratio,Baseline_Price,Baseline_Revenue,Revenue_Lift
49,18,62,4.92,62,168.36628924698925,False,False,False,True,False,False,False,False,2.5789473684210527,398.2213684302076,398.2213684302076,1.365208440544927
72,33,63,4.25,132,351.7736189685264,False,False,False,False,True,False,False,False,2.1176470588235294,398.2213684302076,398.2213684302076,0.13203875150693686
62,11,37,4.23,71,363.3457529659053,True,False,False,False,False,True,False,True,5.166666666666667,398.2213684302076,398.2213684302076,0.09598465147761015
39,15,53,4.6,38,201.7146762833217,True,False,True,False,True,False,False,True,2.4375,398.2213684302076,398.2213684302076,0.9741814317510499
67,56,49,4.22,23,121.43999901863724,False,True,False,False,False,False,False,True,1.1754385964912282,398.2213684302076,398.2213684302076,2.279161492492215
88,15,39,4.51,137,598.7750233051204,False,True,True,False,False,False,False,False,5.5,398.2213684302076,398.2213684302076,-0.3349399141064637
29,16,75,4.11,80,371.1242881043308,False,True,False,True,False,True,False,True,1.7058823529411764,398.2213684302076,398.2213684302076,0.07301349223001873
100,24,88,4.49,56,173.66696747925593,False,True,False,True,False,False,True,False,4.0,398.2213684302076,398.2213684302076,1.2930173435415926
98,43,62,4.98,130,538.5185280064754,True,False,False,False,False,True,False,False,2.227272727272727,398.2213684302076,398.2213684302076,-0.26052429448552017
35,10,40,3.54,75,281.9625670059949,False,False,False,False,False,False,True,False,3.1818181818181817,398.2213684302076,398.2213684302076,0.41231998509128637
58,14,10,3.77,95,258.01445968829404,False,False,False,False,False,True,False,False,3.8666666666666667,398.2213684302076,398.2213684302076,0.5434071753625622
22,7,53,4.43,98,476.2019961536034,False,True,False,False,False,True,False,True,2.75,398.2213684302076,398.2213684302076,-0.16375535666222285
84,37,94,3.83,28,124.64550323605349,True,False,True,False,False,False,True,False,2.210526315789474,398.2213684302076,398.2213684302076,2.19483140660162
91,14,19,4.78,19,111.11271494112724,True,False,False,True,False,False,True,True,6.066666666666666,398.2213684302076,398.2213684302076,2.5839405835885123
56,29,67,4.49,125,421.8171879075184,False,True,False,False,False,False,False,False,1.8666666666666667,398.2213684302076,398.2213684302076,-0.05593849694546852
97,21,36,3.72,23,134.0510144913575,False,False,True,False,True,False,False,True,4.409090909090909,398.2213684302076,398.2213684302076,1.9706703074289795
57,47,26,3.8,30,132.4032477391118,False,True,False,False,False,True,False,False,1.1875,398.2213684302076,398.2213684302076,2.0076404863940005
94,27,100,3.6,172,547.9814624298182,True,False,False,True,False,False,True,True,3.357142857142857,398.2213684302076,398.2213684302076,-0.27329408797070553
84,6,24,3.74,68,281.96824577029594,True,False,False,False,False,True,False,False,12.0,398.2213684302076,398.2213684302076,0.4122915413483002
40,11,1,4.24,35,182.46632143825187,False,False,False,True,False,False,True,True,3.3333333333333335,398.2213684302076,398.2213684302076,1.1824376426910597
65,36,20,4.39,87,313.7742265682814,True,False,False,True,False,False,True,True,1.7567567567567568,398.2213684302076,398.2213684302076,0.2691334555598032
35,22,28,4.88,116,422.8866610257602,False,True,False,True,False,False,False,True,1.5217391304347827,398.2213684302076,398.2213684302076,-0.058326012307231716
40,30,67,4.03,143,529.6967147126813,False,True,True,False,True,False,False,True,1.2903225806451613,398.2213684302076,398.2213684302076,-0.24820872516415127
61,45,6,4.99,10,25.993449448411635,False,True,False,True,True,False,False,False,1.326086956521739,398.2213684302076,398.2213684302076,14.320066281335409
50,14,98,3.52,109,351.5699575243088,False,True,False,False,False,False,True,True,3.3333333333333335,398.2213684302076,398.2213684302076,0.13269453179221988
98,25,30,4.76,60,154.68715967826247,True,False,False,True,False,False,False,False,3.769230769230769,398.2213684302076,398.2213684302076,1.5743660253280087
54,37,41,4.69,16,106.59208227583191,True,False,True,False,False,False,False,True,1.4210526315789473,398.2213684302076,398.2213684302076,2.735937603692897
37,13,31,4.66,35,132.1665679180113,False,False,True,False,False,False,False,False,2.642857142857143,398.2213684302076,398.2213684302076,2.013026476387294
78,41,12,4.99,22,76.224961221763,False,True,False,True,False,False,False,False,1.8571428571428572,398.2213684302076,398.2213684302076,4.2242908628271145
84,21,88,3.5,146,598.9400399823005,False,False,False,False,False,False,False,False,3.8181818181818183,398.2213684302076,398.2213684302076,-0.33512314781630637
44,32,51,4.2,168,563.1508995670627,True,False,False,True,False,False,False,True,1.3333333333333333,398.2213684302076,398.2213684302076,-0.2928691604038084
25,11,92,3.91,115,310.1546162756803,False,True,False,True,False,False,True,False,2.0833333333333335,398.2213684302076,398.2213684302076,0.283944676406974
38,13,38,4.46,28,145.13756861567325,False,True,False,False,True,False,False,True,2.7142857142857144,398.2213684302076,398.2213684302076,1.7437511336896139
85,25,21,4.03,73,323.5576857599395,False,True,False,True,False,True,False,False,3.269230769230769,398.2213684302076,398.2213684302076,0.23075848899989998
31,13,87,4.04,11,31.565676162125197,True,False,False,False,True,False,False,False,2.2142857142857144,398.2213684302076,398.2213684302076,11.615645119873042
67,6,25,4.45,31,144.46263762346956,False,False,True,False,True,False,False,True,9.571428571428571,398.2213684302076,398.2213684302076,1.7565699684103795
77,11,70,3.82,63,252.4930471020809,False,False,False,True,False,False,True,True,6.416666666666667,398.2213684302076,398.2213684302076,0.5771577593944988
32,11,30,3.53,32,146.51277441611944,True,False,False,True,False,False,False,True,2.6666666666666665,398.2213684302076,398.2213684302076,1.717997594525075
71,30,60,4.83,156,501.801349985356,False,False,True,False,True,False,False,True,2.2903225806451615,398.2213684302076,398.2213684302076,-0.20641630708680078
65,38,13,4.77,132,610.7325514755008,False,True,True,False,False,True,False,True,1.6666666666666667,398.2213684302076,398.2213684302076,-0.3479611206769253
64,29,66,3.79,37,194.26239936468437,False,True,False,True,False,False,True,True,2.1333333333333333,398.2213684302076,398.2213684302076,1.0499148045764415
48,38,45,4.17,87,318.2101259853132,False,True,False,True,False,False,False,False,1.2307692307692308,398.2213684302076,398.2213684302076,0.25144153473163594
76,42,95,3.93,180,512.6251102173163,False,False,False,False,False,True,False,False,1.7674418604651163,398.2213684302076,398.2213684302076,-0.22317233297176908
76,53,77,3.67,179,555.8919187631545,False,True,True,False,False,False,False,True,1.4074074074074074,398.2213684302076,398.2213684302076,-0.2836352625592398
71,14,8,4.44,76,242.15886076969636,True,False,False,True,False,False,True,False,4.733333333333333,398.2213684302076,398.2213684302076,0.6444633376803564
76,9,64,4.16,10,41.40499127744981,False,True,False,True,True,False,False,False,7.6,398.2213684302076,398.2213684302076,8.617714100258459
51,14,16,3.51,30,180.88655372559683,False,False,False,False,False,False,True,True,3.4,398.2213684302076,398.2213684302076,1.201497901465388
88,38,29,3.73,167,537.8971058809161,False,False,False,False,True,False,False,True,2.2564102564102564,398.2213684302076,398.2213684302076,-0.2596699925015604
60,24,5,3.79,154,556.6629286327259,False,False,False,False,False,False,False,True,2.4,398.2213684302076,398.2213684302076,-0.28462746853231646
73,55,55,4.2,52,158.5563431447304,False,False,True,False,False,False,False,False,1.3035714285714286,398.2213684302076,398.2213684302076,1.5115448586418943
23,10,80,3.88,22,59.4454065021933,False,True,False,True,False,False,False,False,2.090909090909091,398.2213684302076,398.2213684302076,5.698942641018273
74,27,51,3.75,111,334.1449975015087,True,False,False,True,False,True,False,True,2.642857142857143,398.2213684302076,398.2213684302076,0.19176217333138298
49,6,18,4.41,148,443.7750198288772,True,False,False,False,False,False,True,True,7.0,398.2213684302076,398.2213684302076,-0.10265032812400172
31,8,7,3.57,35,145.24203735141535,False,False,False,False,False,False,True,False,3.4444444444444446,398.2213684302076,398.2213684302076,1.7417776264505629
57,46,42,4.39,56,210.6317666138125,False,False,True,False,False,True,False,False,1.2127659574468086,398.2213684302076,398.2213684302076,0.8906045124728761
64,19,35,4.02,39,152.22919256822726,True,False,True,False,False,False,False,False,3.2,398.2213684302076,398.2213684302076,1.6159330001814838
86,76,84,4.99,149,612.446726848697,True,False,True,False,False,False,True,False,1.1168831168831168,398.2213684302076,398.2213684302076,-0.3497861104112214
54,28,73,3.56,51,250.28588237277447,True,False,True,False,False,True,False,True,1.8620689655172413,398.2213684302076,398.2213684302076,0.5910660427786286
85,37,10,3.76,61,309.08254473187293,False,False,False,False,False,False,True,True,2.236842105263158,398.2213684302076,398.2213684302076,0.28839811635322854
58,15,14,4.76,12,94.1609176991503,False,False,True,False,False,False,True,True,3.625,398.2213684302076,398.2213684302076,3.2291576819859418
96,27,21,4.37,57,243.93730652889337,False,False,False,False,False,False,True,True,3.4285714285714284,398.2213684302076,398.2213684302076,0.6324742373222847
58,31,32,4.87,85,331.19305388667465,True,False,False,True,True,False,False,True,1.8125,398.2213684302076,398.2213684302076,0.2023844212821813
77,45,88,4.16,151,595.2312211886215,True,False,False,True,False,True,False,False,1.673913043478261,398.2213684302076,398.2213684302076,-0.3309803749289285
93,73,78,3.81,106,465.962681649944,False,False,True,False,False,False,True,True,1.2567567567567568,398.2213684302076,398.2213684302076,-0.14537926724060554
44,11,56,3.83,18,104.75201005936664,False,False,True,False,False,False,False,True,3.6666666666666665,398.2213684302076,398.2213684302076,2.801563026852865
20,10,54,4.12,168,784.0551260339382,False,False,True,False,False,True,False,True,1.8181818181818181,398.2213684302076,398.2213684302076,-0.4921002934518531
70,40,9,3.77,130,382.9299378688001,True,False,True,False,True,False,False,False,1.7073170731707317,398.2213684302076,398.2213684302076,0.03993271105025653
42,12,92,4.5,123,319.2967130915861,False,False,False,False,False,False,False,False,3.230769230769231,398.2213684302076,398.2213684302076,0.2471827992666587
87,33,53,4.15,143,640.1373391067773,False,False,True,False,True,False,False,False,2.5588235294117645,398.2213684302076,398.2213684302076,-0.3779126070260639
70,43,47,4.31,57,243.4933853851045,True,False,False,False,False,True,False,False,1.5909090909090908,398.2213684302076,398.2213684302076,0.6354504571053882
61,15,29,4.49,32,135.005874109167,False,True,False,False,False,False,False,False,3.8125,398.2213684302076,398.2213684302076,1.9496595689473637
71,36,69,4.37,110,392.9639432866157,True,False,False,True,False,True,False,False,1.9189189189189189,398.2213684302076,398.2213684302076,0.013378899599847728
81,33,41,4.93,162,617.2885000560723,True,False,True,False,False,False,False,True,2.3823529411764706,398.2213684302076,398.2213684302076,-0.3548861376908292
87,64,69,4.55,65,310.7883994951958,False,False,False,True,True,False,False,True,1.3384615384615384,398.2213684302076,398.2213684302076,0.28132635927539934
85,65,73,4.65,165,770.0708908209459,True,False,True,False,False,False,False,True,1.2878787878787878,398.2213684302076,398.2213684302076,-0.48287700109573345
91,65,40,3.58,141,373.50470759834695,False,True,True,False,True,False,False,False,1.378787878787879,398.2213684302076,398.2213684302076,0.06617496467658983
83,57,80,4.6,172,814.4195559447121,False,False,False,True,False,False,True,True,1.4310344827586208,398.2213684302076,398.2213684302076,-0.5110365836337538
64,10,75,3.61,155,473.34669329802574,True,False,False,False,False,True,False,True,5.818181818181818,398.2213684302076,398.2213684302076,-0.15871099541096445
69,22,25,4.41,74,266.76777889406367,False,False,False,True,False,False,True,True,3.0,398.2213684302076,398.2213684302076,0.49276411896935096
37,12,15,3.73,142,369.36165888010754,False,False,False,True,True,False,False,False,2.8461538461538463,398.2213684302076,398.2213684302076,0.0781340154189304
93,28,63,3.9,38,111.72394123957052,False,True,False,True,True,False,False,False,3.206896551724138,398.2213684302076,398.2213684302076,2.564333338154428
66,49,42,4.56,124,429.94835612457183,False,False,False,False,False,False,False,False,1.32,398.2213684302076,398.2213684302076,-0.07379255494855708
47,36,100,4.2,103,414.77830030238334,False,False,False,True,False,True,False,False,1.2702702702702702,398.2213684302076,398.2213684302076,-0.039917545976019875
71,30,45,4.16,53,227.1825700126456,False,False,True,False,True,False,False,True,2.2903225806451615,398.2213684302076,398.2213684302076,0.7528693702516063
58,19,47,3.97,77,247.4420018201041,False,True,False,True,True,False,False,False,2.9,398.2213684302076,398.2213684302076,0.6093523553035408
100,18,50,4.89,51,213.8232968736634,True,False,False,True,False,True,False,True,5.2631578947368425,398.2213684302076,398.2213684302076,0.8623853165330951
94,28,59,4.45,173,652.5878909594384,False,True,True,False,False,False,True,False,3.2413793103448274,398.2213684302076,398.2213684302076,-0.3897812479408095
49,6,23,4.65,69,289.6463054085282,False,False,False,True,False,False,True,True,7.0,398.2213684302076,398.2213684302076,0.3748539546138557
42,7,90,3.67,32,123.762469326047,False,False,False,False,True,False,False,False,5.25,398.2213684302076,398.2213684302076,2.2176262367641537
79,63,56,4.66,70,292.5906288976858,False,True,False,False,True,False,False,True,1.234375,398.2213684302076,398.2213684302076,0.36101887449532477
59,5,17,4.97,143,440.93951077757487,False,False,False,False,True,False,False,True,9.833333333333334,398.2213684302076,398.2213684302076,-0.0968798243369844
54,7,91,3.75,97,298.3226183929867,False,True,True,False,False,False,True,False,6.75,398.2213684302076,398.2213684302076,0.33486817250183193
60,6,65,4.76,168,629.2044295696749,False,False,False,True,False,True,False,False,8.571428571428571,398.2213684302076,398.2213684302076,-0.3671033614582801
26,13,4,3.63,123,441.99619244539696,True,False,False,True,False,False,True,True,1.8571428571428572,398.2213684302076,398.2213684302076,-0.09903891654133923
90,10,59,4.44,147,691.5012905566776,False,False,False,True,False,True,False,True,8.181818181818182,398.2213684302076,398.2213684302076,-0.42412057089636324
34,12,38,4.18,24,106.94859059241988,True,False,False,True,False,False,False,False,2.6153846153846154,398.2213684302076,398.2213684302076,2.723484023719636
80,34,84,3.8,174,561.4385219871201,True,False,False,True,False,False,True,False,2.2857142857142856,398.2213684302076,398.2213684302076,-0.2907124238273356
21,7,58,4.31,75,328.45835687553256,False,False,True,False,False,True,False,True,2.625,398.2213684302076,398.2213684302076,0.2123953009395079
97,71,52,4.32,36,133.38738314122594,True,False,False,True,True,False,False,False,1.3472222222222223,398.2213684302076,398.2213684302076,1.9854500407177536
64,7,92,4.58,16,114.6992021313152,True,False,True,False,True,False,False,True,8.0,398.2213684302076,398.2213684302076,2.471875662869019
47,34,16,4.38,46,237.14338896943255,False,False,False,False,True,False,False,True,1.3428571428571427,398.2213684302076,398.2213684302076,0.6792429684031283
44,28,30,3.93,42,157.10657171647188,False,False,False,False,True,False,False,True,1.5172413793103448,398.2213684302076,398.2213684302076,1.5347212664590018
21,9,13,4.01,127,431.251597706785,True,False,False,False,True,False,False,False,2.1,398.2213684302076,398.2213684302076,-0.07659155224518197
57,37,59,3.92,159,585.8075881778408,False,True,False,False,True,False,False,False,1.5,398.2213684302076,398.2213684302076,-0.3202181459122468
62,5,51,4.4,160,647.204374917644,False,False,False,True,False,False,False,False,10.333333333333334,398.2213684302076,398.2213684302076,-0.38470538231315143
25,6,60,3.91,145,559.578839787104,False,True,False,False,True,False,False,True,3.5714285714285716,398.2213684302076,398.2213684302076,-0.2883552055297268
92,33,70,3.69,46,173.1505322724627,True,False,False,True,True,False,False,True,2.7058823529411766,398.2213684302076,398.2213684302076,1.2998564497831429
38,7,46,3.79,78,198.17046750812372,False,False,False,False,False,False,True,False,4.75,398.2213684302076,398.2213684302076,1.0094889689548876
99,31,0,3.54,50,192.7088692483722,False,True,False,True,False,True,False,False,3.09375,398.2213684302076,398.2213684302076,1.0664402732650633
35,7,65,4.19,65,165.0758241756551,False,False,True,False,False,False,True,False,4.375,398.2213684302076,398.2213684302076,1.4123542645861047
30,13,53,3.68,124,379.4680328899806,False,True,False,False,False,False,True,True,2.142857142857143,398.2213684302076,398.2213684302076,0.049420066816706444
28,6,53,4.48,148,461.10955384851616,False,True,False,False,False,False,True,True,4.0,398.2213684302076,398.2213684302076,-0.1363844771669351
59,47,73,3.54,75,234.5672445982206,False,False,False,True,False,False,True,False,1.2291666666666667,398.2213684302076,398.2213684302076,0.6976853230820976
24,13,50,4.26,141,540.0620306756346,False,True,False,True,False,False,True,True,1.7142857142857142,398.2213684302076,398.2213684302076,-0.26263772342591807
21,6,15,3.81,80,318.8415033130425,True,False,True,False,True,False,False,True,3.0,398.2213684302076,398.2213684302076,0.24896340122706345
84,54,59,4.98,43,196.31514152174805,True,False,False,True,False,False,False,True,1.5272727272727273,398.2213684302076,398.2213684302076,1.028480153611035
100,50,83,4.91,173,622.4914304114809,False,True,False,True,False,True,False,True,1.9607843137254901,398.2213684302076,398.2213684302076,-0.36027815167355115
30,11,99,4.96,83,349.6745279402746,False,True,False,True,True,False,False,False,2.5,398.2213684302076,398.2213684302076,0.13883436341758626
45,35,0,4.58,41,206.1473318707726,False,False,True,False,False,False,False,True,1.25,398.2213684302076,398.2213684302076,0.9317318580666387
53,35,35,3.92,166,635.9330544824535,False,True,False,False,False,False,False,True,1.4722222222222223,398.2213684302076,398.2213684302076,-0.3737998589265103
65,41,51,3.57,48,251.1121418065252,False,False,False,False,False,False,True,True,1.5476190476190477,398.2213684302076,398.2213684302076,0.5858307988031335
93,6,85,4.47,107,324.098767437868,False,False,False,True,False,False,True,False,13.285714285714286,398.2213684302076,398.2213684302076,0.22870374231382848
28,5,69,4.49,132,425.4887347951667,False,False,True,False,False,True,False,True,4.666666666666667,398.2213684302076,398.2213684302076,-0.06408481385079635
38,8,78,3.57,114,470.2690237026412,False,True,False,True,False,False,True,False,4.222222222222222,398.2213684302076,398.2213684302076,-0.15320519030824056
25,6,69,4.45,94,398.051725971793,False,True,True,False,True,False,False,True,3.5714285714285716,398.2213684302076,398.2213684302076,0.0004261819440686932
76,23,64,3.57,115,564.9317250247195,False,False,True,False,False,False,True,True,3.1666666666666665,398.2213684302076,398.2213684302076,-0.29509823791046125
22,7,73,4.91,73,238.31899146487595,True,False,False,False,False,True,False,True,2.75,398.2213684302076,398.2213684302076,0.6709594396252656
40,5,17,4.55,72,184.9552256292673,False,False,False,True,False,False,False,False,6.666666666666667,398.2213684302076,398.2213684302076,1.1530690310336011
89,16,27,4.86,161,624.305615960136,True,False,True,False,False,False,False,False,5.235294117647059,398.2213684302076,398.2213684302076,-0.3621371356434581
31,21,77,4.83,107,389.3845083155804,True,False,False,True,False,False,False,False,1.4090909090909092,398.2213684302076,398.2213684302076,0.02269443166307295
92,45,59,4.23,121,574.8939389332888,False,False,False,True,False,True,False,True,2.0,398.2213684302076,398.2213684302076,-0.3073133295350023
58,32,92,4.59,111,517.9444619823878,False,True,False,False,False,False,False,True,1.7575757575757576,398.2213684302076,398.2213684302076,-0.23115044631223663
58,20,42,3.51,125,527.1792011771714,False,False,False,True,True,False,False,False,2.761904761904762,398.2213684302076,398.2213684302076,-0.24461858976796852
36,7,26,4.35,59,201.49683080394215,True,False,True,False,False,True,False,False,4.5,398.2213684302076,398.2213684302076,0.976315790384216
66,40,93,4.86,153,627.0167510146084,False,False,True,False,True,False,False,False,1.6097560975609757,398.2213684302076,398.2213684302076,-0.3648951678151742
76,54,58,4.05,74,218.6251778894482,False,True,True,False,True,False,False,False,1.3818181818181818,398.2213684302076,398.2213684302076,0.821479905812017
55,23,46,4.58,150,654.676536309137,False,True,False,False,False,False,False,True,2.2916666666666665,398.2213684302076,398.2213684302076,-0.39172805753012624
21,8,57,4.78,84,293.5602166445157,False,True,True,False,False,False,True,True,2.3333333333333335,398.2213684302076,398.2213684302076,0.35652362224691503
61,45,42,4.25,102,421.98526198279467,False,False,False,False,False,False,False,False,1.326086956521739,398.2213684302076,398.2213684302076,-0.056314510703352486
72,62,48,3.82,126,553.7408048680613,True,False,True,False,True,False,False,False,1.1428571428571428,398.2213684302076,398.2213684302076,-0.28085240435714154
65,18,65,4.01,111,330.62430999065225,False,False,False,False,False,True,False,False,3.4210526315789473,398.2213684302076,398.2213684302076,0.20445277735767978
20,8,27,4.99,83,261.4451502998812,False,False,False,True,False,True,False,False,2.2222222222222223,398.2213684302076,398.2213684302076,0.5231545430215176
22,7,16,4.1,147,520.0637873298249,True,False,False,True,False,False,True,False,2.75,398.2213684302076,398.2213684302076,-0.23428360495006884
72,49,15,4.34,19,117.63327810103034,True,False,False,False,False,False,True,True,1.44,398.2213684302076,398.2213684302076,2.3852781700786387
42,30,26,4.79,138,493.0149508584995,False,True,True,False,False,False,False,False,1.3548387096774193,398.2213684302076,398.2213684302076,-0.19227324092956094
100,54,91,4.59,61,203.1132957396489,True,False,True,False,False,False,True,True,1.8181818181818181,398.2213684302076,398.2213684302076,0.9605874001505479
87,32,38,4.76,114,421.7762985074602,True,False,False,True,False,False,False,False,2.6363636363636362,398.2213684302076,398.2213684302076,-0.05584697423872901
36,8,47,4.07,77,305.0088858607341,False,True,False,False,False,False,False,False,4.0,398.2213684302076,398.2213684302076,0.30560579343919164
70,38,99,4.19,76,317.77188818101894,False,True,False,True,False,True,False,False,1.794871794871795,398.2213684302076,398.2213684302076,0.2531673922123676
41,7,4,4.15,83,364.9140560714328,False,True,False,False,False,False,True,False,5.125,398.2213684302076,398.2213684302076,0.09127440229996177
59,40,64,4.72,157,398.3194964103068,False,False,False,False,False,False,True,False,1.4390243902439024,398.2213684302076,398.2213684302076,-0.00024635495119758305
33,14,38,4.89,127,461.3060120664082,False,True,True,False,False,True,False,False,2.2,398.2213684302076,398.2213684302076,-0.13675226852911498
70,26,15,3.67,70,358.2348071386952,False,True,False,True,False,False,True,True,2.5925925925925926,398.2213684302076,398.2213684302076,0.11162109458568346
45,7,87,4.35,74,224.3071067625652,False,False,True,False,True,False,False,False,5.625,398.2213684302076,398.2213684302076,0.7753399532353429
98,71,83,4.55,139,558.3815496134125,True,False,True,False,False,True,False,False,1.3611111111111112,398.2213684302076,398.2213684302076,-0.286829285985702
75,63,42,4.55,138,660.4425622593634,False,True,False,False,True,False,False,True,1.171875,398.2213684302076,398.2213684302076,-0.39703860534381874
100,34,33,4.75,156,537.4486716625657,False,False,False,False,False,False,True,False,2.857142857142857,398.2213684302076,398.2213684302076,-0.25905227898632016
76,23,53,3.94,117,480.104370355134,False,True,False,True,True,False,False,False,3.1666666666666665,398.2213684302076,398.2213684302076,-0.17055250270760383
32,12,69,3.68,55,162.28310451017555,False,True,False,True,False,True,False,False,2.4615384615384617,398.2213684302076,398.2213684302076,1.4538683163116226
35,23,58,3.78,164,638.0445145215127,True,False,False,False,False,False,False,False,1.4583333333333333,398.2213684302076,398.2213684302076,-0.3758721227642795
30,16,89,3.63,142,420.1110979571745,True,False,False,False,False,False,False,False,1.7647058823529411,398.2213684302076,398.2213684302076,-0.05210462097623118
75,56,66,3.69,22,124.49060049402551,False,True,True,False,True,False,False,True,1.3157894736842106,398.2213684302076,398.2213684302076,2.1988067119117063
25,6,23,3.95,55,235.27811761739352,False,False,True,False,False,True,False,True,3.5714285714285716,398.2213684302076,398.2213684302076,0.6925559098436449
88,16,26,4.18,32,127.33149010162909,True,False,False,False,False,True,False,False,5.176470588235294,398.2213684302076,398.2213684302076,2.127438217461909
43,26,69,4.9,107,391.0269903920518,False,False,False,True,True,False,False,False,1.5925925925925926,398.2213684302076,398.2213684302076,0.018398673787051227
39,20,97,4.25,121,319.5430197104816,False,False,False,True,False,True,False,False,1.8571428571428572,398.2213684302076,398.2213684302076,0.2462214596050686
77,63,72,4.56,113,380.2853707615285,True,False,False,False,False,True,False,False,1.203125,398.2213684302076,398.2213684302076,0.04716457441621252
41,14,59,4.72,49,179.62342246641472,True,False,False,True,False,True,False,True,2.7333333333333334,398.2213684302076,398.2213684302076,1.2169790718950666
51,20,97,4.8,130,452.112640122952,False,False,False,True,False,True,False,False,2.4285714285714284,398.2213684302076,398.2213684302076,-0.11919877240788639
30,10,86,4.95,149,565.6691466337952,True,False,False,False,True,False,False,False,2.727272727272727,398.2213684302076,398.2213684302076,-0.29601716692529906
29,8,52,4.68,121,402.1558775823215,False,True,False,False,False,False,False,True,3.2222222222222223,398.2213684302076,398.2213684302076,-0.009783542579975225
21,5,8,4.44,159,689.8421599513094,False,False,False,False,False,False,False,True,3.5,398.2213684302076,398.2213684302076,-0.42273553060555924
50,15,62,4.51,83,307.6469280930268,True,False,True,False,False,False,True,False,3.125,398.2213684302076,398.2213684302076,0.29441035182315456
61,42,11,3.72,52,186.5262770863605,False,False,False,False,False,False,True,False,1.4186046511627908,398.2213684302076,398.2213684302076,1.1349344159473767
67,5,81,4.53,14,91.06777716361007,True,False,False,True,False,True,False,True,11.166666666666666,398.2213684302076,398.2213684302076,3.3728021132521233
73,22,26,4.99,33,143.8549860520897,True,False,True,False,False,False,True,False,3.1739130434782608,398.2213684302076,398.2213684302076,1.7682138753676018
35,18,27,3.82,158,553.837359075948,False,True,False,False,False,True,False,False,1.8421052631578947,398.2213684302076,398.2213684302076,-0.28097777821521197
96,58,25,3.61,85,336.56848365859423,False,True,False,True,False,True,False,False,1.6271186440677967,398.2213684302076,398.2213684302076,0.1831808020211195
38,28,8,4.83,29,95.02020685904614,False,True,False,False,False,True,False,False,1.3103448275862069,398.2213684302076,398.2213684302076,3.190912455294197
75,28,6,4.02,171,575.0117219060105,False,True,False,False,True,False,False,True,2.586206896551724,398.2213684302076,398.2213684302076,-0.3074552165472211
57,26,92,4.11,58,264.675747588135,True,False,False,True,False,False,False,True,2.111111111111111,398.2213684302076,398.2213684302076,0.504563119435803
36,10,65,3.54,53,185.61792391524813,False,False,False,False,False,False,True,False,3.272727272727273,398.2213684302076,398.2213684302076,1.1453820839631452
73,27,98,3.97,57,251.1556502722435,False,False,False,False,True,False,False,False,2.607142857142857,398.2213684302076,398.2213684302076,0.585556080456682
68,29,51,3.99,110,299.689056274687,False,False,False,False,True,False,False,False,2.2666666666666666,398.2213684302076,398.2213684302076,0.3287818159940031
25,9,11,3.58,31,92.65681121424488,False,False,False,False,False,False,True,False,2.5,398.2213684302076,398.2213684302076,3.297809985165837
97,25,95,4.91,101,332.2293764400841,False,True,True,False,False,False,True,True,3.730769230769231,398.2213684302076,398.2213684302076,0.19863382551309344
30,7,85,3.74,44,184.11208970364285,False,False,True,False,True,False,False,False,3.75,398.2213684302076,398.2213684302076,1.1629289476384035
83,7,24,4.9,24,124.5817744544144,True,False,False,False,False,True,False,True,10.375,398.2213684302076,398.2213684302076,2.196465696319973
27,5,2,4.3,22,60.98181721983856,False,False,False,False,True,False,False,False,4.5,398.2213684302076,398.2213684302076,5.530165655684306
58,21,72,4.14,10,35.88598786056829,True,False,False,False,False,False,False,False,2.6363636363636362,398.2213684302076,398.2213684302076,10.096848440607518
32,15,67,3.76,23,132.12301879164062,False,True,False,False,True,False,False,True,2.0,398.2213684302076,398.2213684302076,2.014019601370196
76,8,40,4.68,157,561.5796822292014,False,True,False,False,False,False,False,False,8.444444444444445,398.2213684302076,398.2213684302076,-0.2908907123394134
21,9,38,4.54,179,546.3787898746884,True,False,True,False,False,True,False,False,2.1,398.2213684302076,398.2213684302076,-0.27116246858422277
47,37,53,4.69,41,147.4597413359118,False,True,False,False,False,False,True,False,1.236842105263158,398.2213684302076,398.2213684302076,1.7005429741197182
33,20,97,4.13,169,668.8922140357987,True,False,True,False,False,True,False,True,1.5714285714285714,398.2213684302076,398.2213684302076,-0.4046553987711763
92,66,26,3.56,19,62.06928479024478,False,False,False,True,True,False,False,False,1.373134328358209,398.2213684302076,398.2213684302076,5.415755711958755
24,7,34,3.51,111,477.7411361723483,False,False,False,True,False,False,False,True,3.0,398.2213684302076,398.2213684302076,-0.1664494884808359
75,9,71,4.06,150,411.0057654245888,False,False,False,False,False,False,True,False,7.5,398.2213684302076,398.2213684302076,-0.031105152457348895
89,76,35,4.8,177,650.2985711974341,False,True,False,False,False,False,True,True,1.155844155844156,398.2213684302076,398.2213684302076,-0.387633025708578
67,20,42,4.13,68,243.22861759627588,False,True,True,False,True,False,False,False,3.1904761904761907,398.2213684302076,398.2213684302076,0.6372307352878892
