Number_of_Riders,Number_of_Drivers,Number_of_Past_Rides,Average_Ratings,Expected_Ride_Duration,Historical_Cost_of_Ride,Location_Category_Suburban,Location_Category_Urban,Customer_Loyalty_Status_Regular,Customer_Loyalty_Status_Silver,Time_of_Booking_Evening,Time_of_Booking_Morning,Time_of_Booking_Night,Vehicle_Type_Premium,price_ratio,adjusted_price
22,7,73,4.91,73,238.31899146487595,True,False,False,False,False,True,False,True,0.40555555555555556,337.321820033279
40,5,17,4.55,72,184.9552256292673,False,False,False,True,False,False,False,False,0.4,335.2523610146699
89,16,27,4.86,161,624.305615960136,True,False,True,False,False,False,False,False,0.8944444444444445,519.4342136708774
31,21,77,4.83,107,389.3845083155804,True,False,False,True,False,False,False,False,0.5944444444444444,407.6834266659875
92,45,59,4.23,121,574.8939389332888,False,False,False,True,False,True,False,True,0.6722222222222223,436.6558529265145
58,32,92,4.59,111,517.9444619823878,False,True,False,False,False,False,False,True,0.6166666666666667,415.96126274042376
58,20,42,3.51,125,527.1792011771714,False,False,False,True,True,False,False,False,0.6944444444444444,444.9336890009508
36,7,26,4.35,59,201.49683080394212,True,False,True,False,False,True,False,False,0.3277777777777778,308.3493937727519
66,40,93,4.86,153,627.0167510146084,False,False,True,False,True,False,False,False,0.85,502.87854152200487
76,54,58,4.05,74,218.6251778894482,False,True,True,False,True,False,False,False,0.4111111111111111,339.39127905188803
55,23,46,4.58,150,654.676536309137,False,True,False,False,False,False,False,True,0.8333333333333334,496.67016446617765
21,8,57,4.78,84,293.5602166445157,False,True,True,False,False,False,True,True,0.4666666666666667,360.0858692379788
61,45,42,4.25,102,421.98526198279467,False,False,False,False,False,False,False,False,0.5666666666666667,397.33613157294207
72,62,48,3.82,126,553.7408048680613,True,False,True,False,True,False,False,False,0.7,447.00314801955983
65,18,65,4.01,111,330.62430999065225,False,False,False,False,False,True,False,False,0.6166666666666667,415.96126274042376
20,8,27,4.99,83,261.4451502998812,False,False,False,True,False,True,False,False,0.46111111111111114,358.01641021936973
22,7,16,4.1,147,520.0637873298249,True,False,False,True,False,False,True,False,0.8166666666666667,490.4617874103504
72,49,15,4.34,19,117.63327810103034,True,False,False,False,False,False,True,True,0.10555555555555556,225.57103302838902
42,30,26,4.79,138,493.0149508584995,False,True,True,False,False,False,False,False,0.7666666666666667,471.8366562428687
100,54,91,4.59,61,203.1132957396489,True,False,True,False,False,False,True,True,0.3388888888888889,312.48831180997007
87,32,38,4.76,114,421.7762985074602,True,False,False,True,False,False,False,False,0.6333333333333333,422.169639796251
36,8,47,4.07,77,305.0088858607341,False,True,False,False,False,False,False,False,0.42777777777777776,345.59965610771525
70,38,99,4.19,76,317.77188818101894,False,True,False,True,False,True,False,False,0.4222222222222222,343.5301970891062
41,7,4,4.15,83,364.9140560714328,False,True,False,False,False,False,True,False,0.46111111111111114,358.01641021936973
59,40,64,4.72,157,398.3194964103068,False,False,False,False,False,False,True,False,0.8722222222222222,511.15637759644113
33,14,38,4.89,127,461.3060120664082,False,True,True,False,False,True,False,False,0.7055555555555556,449.072607038169
70,26,15,3.67,70,358.2348071386952,False,True,False,True,False,False,True,True,0.3888888888888889,331.1134429774517
45,7,87,4.35,74,224.3071067625652,False,False,True,False,True,False,False,False,0.4111111111111111,339.39127905188803
98,71,83,4.55,139,558.3815496134125,True,False,True,False,False,True,False,False,0.7722222222222223,473.9061152614778
75,63,42,4.55,138,660.4425622593634,False,True,False,False,True,False,False,True,0.7666666666666667,471.8366562428687
100,34,33,4.75,156,537.4486716625657,False,False,False,False,False,False,True,False,0.8666666666666667,509.0869185778321
76,23,53,3.94,117,480.104370355134,False,True,False,True,True,False,False,False,0.65,428.37801685207813
32,12,69,3.68,55,162.28310451017555,False,True,False,True,False,True,False,False,0.3055555555555556,300.07155769831564
35,23,58,3.78,164,638.0445145215127,True,False,False,False,False,False,False,False,0.9111111111111111,525.6425907267046
30,16,89,3.63,142,420.1110979571745,True,False,False,False,False,False,False,False,0.7888888888888889,480.11449231730495
75,56,66,3.69,22,124.49060049402551,False,True,True,False,True,False,False,True,0.12222222222222222,231.77941008421624
25,6,23,3.95,55,235.27811761739352,False,False,True,False,False,True,False,True,0.3055555555555556,300.07155769831564
88,16,26,4.18,32,127.33149010162909,True,False,False,False,False,True,False,False,0.17777777777777778,252.47400027030696
43,26,69,4.9,107,391.0269903920518,False,False,False,True,True,False,False,False,0.5944444444444444,407.6834266659875
39,20,97,4.25,121,319.5430197104816,False,False,False,True,False,True,False,False,0.6722222222222223,436.6558529265145
77,63,72,4.56,113,380.2853707615285,True,False,False,False,False,True,False,False,0.6277777777777778,420.10018077764187
41,14,59,4.72,49,179.62342246641472,True,False,False,True,False,True,False,True,0.2722222222222222,287.65480358666116
51,20,97,4.8,130,452.112640122952,False,False,False,True,False,True,False,False,0.7222222222222222,455.2809840939962
30,10,86,4.95,149,565.6691466337952,True,False,False,False,True,False,False,False,0.8277777777777777,494.60070544756854
29,8,52,4.68,121,402.1558775823215,False,True,False,False,False,False,False,True,0.6722222222222223,436.6558529265145
21,5,8,4.44,159,689.8421599513094,False,False,False,False,False,False,False,True,0.8833333333333333,515.2952956336593
50,15,62,4.51,83,307.6469280930268,True,False,True,False,False,False,True,False,0.46111111111111114,358.01641021936973
61,42,11,3.72,52,186.5262770863605,False,False,False,False,False,False,True,False,0.28888888888888886,293.86318064248843
67,5,81,4.53,14,91.06777716361007,True,False,False,True,False,True,False,True,0.07777777777777778,215.22373793534362
73,22,26,4.99,33,143.8549860520897,True,False,True,False,False,False,True,False,0.18333333333333332,254.54345928891604
35,18,27,3.82,158,553.837359075948,False,True,False,False,False,True,False,False,0.8777777777777778,513.2258366150502
96,58,25,3.61,85,336.56848365859423,False,True,False,True,False,True,False,False,0.4722222222222222,362.15532825658784
38,28,8,4.83,29,95.02020685904614,False,True,False,False,False,True,False,False,0.16111111111111112,246.26562321447972
75,28,6,4.02,171,575.0117219060105,False,True,False,False,True,False,False,True,0.95,540.1288038569681
57,26,92,4.11,58,264.675747588135,True,False,False,True,False,False,False,True,0.32222222222222224,306.27993475414286
36,10,65,3.54,53,185.61792391524813,False,False,False,False,False,False,True,False,0.29444444444444445,295.93263966109754
73,27,98,3.97,57,251.1556502722435,False,False,False,False,True,False,False,False,0.31666666666666665,304.2104757355338
68,29,51,3.99,110,299.689056274687,False,False,False,False,True,False,False,False,0.6111111111111112,413.8918037218147
25,9,11,3.58,31,92.65681121424488,False,False,False,False,False,False,True,False,0.17222222222222222,250.4045412516979
97,25,95,4.91,101,332.2293764400841,False,True,True,False,False,False,True,True,0.5611111111111111,395.266672554333
30,7,85,3.74,44,184.11208970364285,False,False,True,False,True,False,False,False,0.24444444444444444,277.30750849361584
83,7,24,4.9,24,124.5817744544144,True,False,False,False,False,True,False,True,0.13333333333333333,235.91832812143434
27,5,2,4.3,22,60.98181721983856,False,False,False,False,True,False,False,False,0.12222222222222222,231.77941008421624
58,21,72,4.14,10,35.88598786056829,True,False,False,False,False,False,False,False,0.05555555555555555,206.94590186090736
32,15,67,3.76,23,132.12301879164062,False,True,False,False,True,False,False,True,0.12777777777777777,233.8488691028253
76,8,40,4.68,157,561.5796822292014,False,True,False,False,False,False,False,False,0.8722222222222222,511.15637759644113
21,9,38,4.54,179,546.3787898746884,True,False,True,False,False,True,False,False,0.9944444444444445,556.6844760058408
47,37,53,4.69,41,147.4597413359118,False,True,False,False,False,False,True,False,0.22777777777777777,271.0991314377886
33,20,97,4.13,169,668.8922140357987,True,False,True,False,False,True,False,True,0.9388888888888889,535.98988581975
92,66,26,3.56,19,62.06928479024478,False,False,False,True,True,False,False,False,0.10555555555555556,225.57103302838902
24,7,34,3.51,111,477.7411361723483,False,False,False,True,False,False,False,True,0.6166666666666667,415.96126274042376
75,9,71,4.06,150,411.0057654245888,False,False,False,False,False,False,True,False,0.8333333333333334,496.67016446617765
89,76,35,4.8,177,650.2985711974341,False,True,False,False,False,False,True,True,0.9833333333333333,552.5455579686226
67,20,42,4.13,68,243.22861759627588,False,True,True,False,True,False,False,False,0.37777777777777777,326.9745249402336
61,23,51,4.73,150,680.9330686248741,True,False,False,True,True,False,False,True,0.8333333333333334,496.67016446617765
80,67,80,4.74,147,432.30725774113824,False,False,True,False,False,False,True,False,0.8166666666666667,490.4617874103504
66,15,62,4.59,161,720.729944900258,True,False,False,False,False,False,True,False,0.8944444444444445,519.4342136708774
39,12,54,3.77,176,510.4543750320455,True,False,True,False,False,True,False,True,0.9777777777777777,550.4760989500136
46,22,9,4.33,128,522.7974318549136,False,True,True,False,False,True,False,False,0.7111111111111111,451.14206605677805
89,74,41,4.89,115,432.16279228896633,False,False,False,True,False,True,False,True,0.6388888888888888,424.23909881486003
60,16,56,4.33,126,382.4570671338528,False,True,False,False,False,False,True,True,0.7,447.00314801955983
58,13,99,3.62,106,351.43931589566165,False,False,True,False,False,True,False,True,0.5888888888888889,405.61396764737844
68,16,93,4.44,154,510.19578633034166,False,True,False,True,False,True,False,True,0.8555555555555555,504.9480005406139
45,19,71,3.72,121,313.92644056486665,True,False,False,True,False,False,True,False,0.6722222222222223,436.6558529265145
91,61,100,4.88,101,372.2298219510593,True,False,False,False,False,False,True,False,0.5611111111111111,395.266672554333
39,12,70,4.02,66,314.46800852423786,False,True,True,False,False,True,False,True,0.36666666666666664,322.83560690301545
97,9,58,4.32,142,491.5779538643877,False,False,False,False,True,False,False,True,0.7888888888888889,480.11449231730495
42,18,39,3.94,128,527.1558943563921,True,False,False,True,False,False,False,False,0.7111111111111111,451.14206605677805
27,15,11,3.77,111,432.849396942834,False,True,False,False,True,False,False,False,0.6166666666666667,415.96126274042376
67,48,94,4.3,168,544.6027807887253,False,False,True,False,True,False,False,True,0.9333333333333333,533.9204268011409
69,51,75,3.57,136,470.18271352951473,False,True,True,False,False,False,True,True,0.7555555555555555,467.6977382056506
69,47,65,4.22,18,53.5391040086766,False,True,True,False,False,False,True,False,0.1,223.50157400977992
93,18,34,3.54,80,352.0685727015968,True,False,False,False,False,False,False,False,0.4444444444444444,351.80803316354246
84,74,7,4.4,101,396.3698341114785,True,False,True,False,False,False,False,True,0.5611111111111111,395.266672554333
96,48,41,4.39,130,367.7829980600229,False,True,False,False,False,True,False,False,0.7222222222222222,455.2809840939962
30,13,72,4.18,113,352.9356730761453,True,False,False,False,False,False,True,True,0.6277777777777778,420.10018077764187
60,48,15,4.06,78,339.1055825696459,True,False,True,False,False,True,False,False,0.43333333333333335,347.66911512632436
72,39,39,3.77,115,347.8959667426787,False,True,True,False,False,False,True,True,0.6388888888888888,424.23909881486003
31,13,82,4.63,108,469.2509135918648,True,False,True,False,False,True,False,False,0.6,409.75288568459655
71,13,60,4.3,62,213.8430201203033,False,False,False,True,False,False,True,True,0.34444444444444444,314.5577708285792
91,61,86,4.44,129,567.5392184514062,False,False,False,True,False,True,False,True,0.7166666666666667,453.2115250753871
91,60,2,3.53,107,492.179013222281,False,False,False,False,True,False,False,True,0.5944444444444444,407.6834266659875
32,6,13,4.75,53,173.88747446193491,False,True,False,True,False,False,False,False,0.29444444444444445,295.93263966109754
23,10,47,4.84,125,418.10682439062094,True,False,False,False,True,False,False,False,0.6944444444444444,444.9336890009508
61,47,100,4.58,157,658.3040013013618,True,False,False,True,False,False,True,True,0.8722222222222222,511.15637759644113
57,40,78,3.62,171,764.5953413909641,False,True,True,False,False,False,False,False,0.95,540.1288038569681
89,70,86,4.51,90,384.2092919756728,True,False,False,False,False,False,False,False,0.5,372.5026233496332
64,45,22,3.96,118,404.6018875393623,False,False,False,False,False,False,True,True,0.6555555555555556,430.44747587068724
91,29,82,3.73,90,446.81702579708536,False,True,True,False,False,False,False,True,0.5,372.5026233496332
91,53,67,4.56,50,158.1067231747087,True,False,False,False,False,False,True,False,0.2777777777777778,289.72426260527027
69,37,47,4.39,60,284.2362895344896,True,False,True,False,True,False,False,True,0.3333333333333333,310.41885279136096
71,61,79,3.85,147,591.2989763287625,True,False,True,False,False,False,False,False,0.8166666666666667,490.4617874103504
38,7,28,3.85,12,36.00027803358747,False,False,False,True,True,False,False,False,0.06666666666666667,211.0848198981255
100,32,67,3.94,162,581.1370845965885,True,False,True,False,True,False,False,True,0.9,521.5036726894865
65,51,97,4.81,144,588.1367698544636,True,False,False,False,False,False,True,True,0.8,484.25341035452317
73,38,91,4.23,86,400.2673330229722,False,True,True,False,True,False,False,True,0.4777777777777778,364.22478727519695
56,25,87,3.73,172,575.4102708388258,True,False,True,False,True,False,False,True,0.9555555555555556,542.1982628755773
75,55,80,4.7,69,190.9788526811355,False,False,False,True,False,True,False,False,0.38333333333333336,329.04398395884266
97,21,43,3.79,106,398.1593839328215,False,True,True,False,False,False,False,True,0.5888888888888889,405.61396764737844
94,71,48,4.73,169,770.8733244527833,False,False,True,False,False,False,True,True,0.9388888888888889,535.98988581975
53,22,28,4.99,64,211.0820229741896,False,True,False,True,False,False,False,True,0.35555555555555557,318.69668886579734
81,8,78,4.8,141,618.4288567281086,False,False,False,True,False,False,False,True,0.7833333333333333,478.0450332986959
47,34,87,3.53,170,739.2271199769044,False,False,False,True,False,True,False,True,0.9444444444444444,538.059344838359
80,48,13,4.44,35,128.7410738814351,True,False,True,False,False,False,True,False,0.19444444444444445,258.68237732613414
75,55,54,4.73,145,584.4917299915722,False,False,False,False,False,False,True,True,0.8055555555555556,486.3228693731323
89,12,42,4.73,102,328.31398217312767,False,True,False,True,False,False,False,False,0.5666666666666667,397.33613157294207
30,13,8,4.1,94,274.6803754439265,False,False,False,False,False,False,False,False,0.5222222222222223,380.7804594240695
64,5,91,4.34,21,108.2430435427408,False,False,False,False,True,False,False,True,0.11666666666666667,229.70995106560716
55,29,92,4.85,44,181.78093960037765,True,False,False,False,False,True,False,False,0.24444444444444444,277.30750849361584
94,76,26,4.7,94,405.317954516569,True,False,False,False,False,True,False,True,0.5222222222222223,380.7804594240695
53,28,6,3.67,178,775.7916851510323,False,True,False,False,True,False,False,False,0.9888888888888889,554.6150169872317
29,7,68,3.98,114,289.1296809487768,True,False,True,False,False,True,False,False,0.6333333333333333,422.169639796251
29,17,76,3.61,166,674.132847635612,False,True,False,True,False,True,False,False,0.9222222222222223,529.7815087639228
75,42,38,4.25,146,479.11995337350106,True,False,False,True,False,False,False,False,0.8111111111111111,488.39232839174133
74,53,60,3.93,162,676.4404324115253,True,False,True,False,False,False,True,False,0.9,521.5036726894865
89,75,10,4.91,16,54.44953818628992,False,True,False,True,True,False,False,False,0.08888888888888889,219.36265597256178
29,13,44,4.29,87,267.7404170012178,True,False,False,False,True,False,False,True,0.48333333333333334,366.294246293806
40,20,45,4.42,130,445.4842486108808,False,False,False,True,True,False,False,True,0.7222222222222222,455.2809840939962
79,11,1,4.35,45,210.25675967194184,False,True,True,False,False,False,True,True,0.25,279.3769675122249
98,87,87,4.28,170,603.8458024755097,False,True,False,False,False,False,False,True,0.9444444444444444,538.059344838359
95,76,74,4.39,118,464.9915827255092,False,True,True,False,False,False,True,False,0.6555555555555556,430.44747587068724
79,13,67,4.05,151,514.9363491532515,False,False,False,False,True,False,False,True,0.8388888888888889,498.73962348478676
38,22,18,4.17,121,450.5387531372676,True,False,True,False,False,False,True,True,0.6722222222222223,436.6558529265145
83,41,48,3.64,176,741.3443926126964,True,False,False,True,True,False,False,False,0.9777777777777777,550.4760989500136
59,24,40,4.0,147,631.6312970255759,True,False,True,False,False,False,False,True,0.8166666666666667,490.4617874103504
51,11,72,3.62,16,71.21364105240121,True,False,True,False,False,False,False,False,0.08888888888888889,219.36265597256178
64,46,51,5.0,29,144.60138253530263,False,False,False,True,True,False,False,True,0.16111111111111112,246.26562321447972
30,6,93,3.81,129,505.92196882791006,False,False,True,False,True,False,False,False,0.7166666666666667,453.2115250753871
60,15,95,4.84,180,726.3339146351499,True,False,True,False,False,False,False,False,1.0,558.7539350244498
75,51,17,4.83,79,283.4132787585248,False,False,True,False,False,False,False,True,0.4388888888888889,349.7385741449334
25,15,88,4.68,31,148.18648820169864,True,False,True,False,False,False,False,True,0.17222222222222222,250.4045412516979
46,31,67,3.53,61,158.59209307103367,True,False,False,False,False,True,False,False,0.3388888888888889,312.48831180997007
48,11,86,3.55,15,57.89462608061131,False,True,True,False,False,False,True,False,0.08333333333333333,217.29319695395267
51,6,64,4.57,34,142.5577269374603,False,False,False,False,False,True,False,False,0.18888888888888888,256.6129183075251
68,23,96,4.77,105,359.128113102171,True,False,False,False,False,True,False,False,0.5833333333333334,403.5445086287694
89,8,18,3.83,121,407.5520587692045,True,False,False,True,False,True,False,False,0.6722222222222223,436.6558529265145
84,55,1,4.47,146,487.3991192361553,True,False,True,False,False,False,False,False,0.8111111111111111,488.39232839174133
50,8,25,3.8,13,89.61312852216915,False,False,True,False,True,False,False,True,0.07222222222222222,213.15427891673454
99,40,26,4.83,151,510.6580782397596,False,True,False,False,True,False,False,True,0.8388888888888889,498.73962348478676
21,9,91,4.82,47,171.6271185714875,False,True,False,False,False,True,False,False,0.2611111111111111,283.51588554944306
53,19,54,3.84,132,520.5653406452625,True,False,False,True,True,False,False,False,0.7333333333333333,459.4199021312143
60,16,68,4.23,108,458.096326804516,False,True,False,False,False,False,True,False,0.6,409.75288568459655
32,22,9,4.68,135,530.1491563778454,True,False,False,True,False,False,True,True,0.75,465.6282791870415
51,25,21,4.43,38,200.2582591219043,False,False,True,False,True,False,False,True,0.2111111111111111,264.8907543819614
22,5,75,4.39,19,128.0167601925525,False,True,True,False,False,False,True,True,0.10555555555555556,225.57103302838902
21,7,6,4.96,180,836.1164185613576,False,False,True,False,False,False,False,True,1.0,558.7539350244498
55,21,49,4.59,111,471.0890518884983,False,False,False,True,False,True,False,False,0.6166666666666667,415.96126274042376
42,31,32,4.75,12,50.6401755820817,False,False,False,False,False,False,True,False,0.06666666666666667,211.0848198981255
86,26,31,3.69,85,263.1611767019543,False,False,False,True,False,False,False,False,0.4722222222222222,362.15532825658784
48,18,60,4.47,124,524.1655595085831,False,False,False,True,False,False,False,True,0.6888888888888889,442.8642299823417
82,65,43,4.8,112,330.2265438250878,False,True,False,False,False,False,True,True,0.6222222222222222,418.0307217590328
63,48,88,4.09,70,212.7407519371268,False,False,True,False,False,True,False,False,0.3888888888888889,331.1134429774517
44,24,83,3.61,13,48.92895253547415,False,True,True,False,False,False,True,False,0.07222222222222222,213.15427891673454
39,18,78,4.21,165,734.3951190125542,True,False,False,False,False,False,False,False,0.9166666666666666,527.7120497453136
23,7,98,4.35,76,281.33950234360725,False,False,False,False,False,True,False,False,0.4222222222222222,343.5301970891062
31,7,27,4.73,141,476.28985780068655,False,False,False,True,False,True,False,True,0.7833333333333333,478.0450332986959
44,7,55,3.66,103,490.3421583214189,False,False,True,False,False,False,True,True,0.5722222222222222,399.4055905915512
23,5,92,3.71,105,363.4447759027239,False,True,False,False,False,False,True,False,0.5833333333333334,403.5445086287694
63,46,36,4.59,18,49.83993575677632,False,True,False,True,False,True,False,False,0.1,223.50157400977992
25,15,15,4.18,176,516.8295590439432,False,True,False,False,False,True,False,True,0.9777777777777777,550.4760989500136
27,11,1,4.34,99,262.6864663772181,False,False,True,False,False,False,True,False,0.55,391.1277545171149
57,28,27,4.58,107,423.5098573724167,False,True,False,False,False,False,False,False,0.5944444444444444,407.6834266659875
83,26,77,3.62,74,373.975635759196,True,False,False,False,False,False,True,True,0.4111111111111111,339.39127905188803
80,5,53,3.67,48,184.24294467848267,True,False,True,False,True,False,False,True,0.26666666666666666,285.5853445680521
50,40,61,4.7,73,319.11098294212263,False,False,False,True,True,False,False,True,0.40555555555555556,337.321820033279
84,8,21,4.63,172,549.2008068168793,False,False,False,False,False,False,True,False,0.9555555555555556,542.1982628755773
90,54,1,3.59,87,427.8571629452071,False,False,True,False,False,False,False,True,0.48333333333333334,366.294246293806
28,9,68,4.82,43,164.316390505398,False,True,False,True,True,False,False,True,0.2388888888888889,275.2380494750068
97,64,62,3.52,152,638.1340201838489,False,False,False,True,False,True,False,True,0.8444444444444444,500.8090825033958
99,22,7,4.4,39,131.44358716419623,True,False,False,True,False,True,False,False,0.21666666666666667,266.96021340057047
96,53,58,4.28,21,55.6373707994896,False,False,True,False,False,False,False,False,0.11666666666666667,229.70995106560716
88,69,89,3.6,107,467.92749485577286,False,False,False,False,True,False,False,True,0.5944444444444444,407.6834266659875
53,17,78,4.03,26,120.24719290813758,False,False,False,True,False,False,False,True,0.14444444444444443,240.05724615865248
28,14,77,3.58,98,374.65518279544045,False,False,False,True,False,False,False,False,0.5444444444444444,389.05829549850574
59,21,97,3.6,67,269.44414015954374,False,False,True,False,False,False,False,True,0.37222222222222223,324.90506592162455
50,27,100,4.22,173,685.6696935694298,True,False,False,False,False,True,False,True,0.9611111111111111,544.2677218941864
89,8,40,3.59,151,528.0024896243917,False,True,False,False,False,True,False,True,0.8388888888888889,498.73962348478676
83,34,96,4.71,176,812.0729938599545,False,True,False,True,True,False,False,True,0.9777777777777777,550.4760989500136
73,14,28,4.31,29,118.97305838669006,False,True,False,False,True,False,False,False,0.16111111111111112,246.26562321447972
76,35,8,4.89,138,406.5899107855241,True,False,True,False,False,False,False,True,0.7666666666666667,471.8366562428687
56,35,33,3.97,47,134.77582951421903,False,False,False,True,False,True,False,False,0.2611111111111111,283.51588554944306
40,20,11,4.4,83,343.79851998722387,False,False,True,False,False,False,False,False,0.46111111111111114,358.01641021936973
27,6,92,3.73,125,460.2837624776103,False,True,False,True,False,False,True,True,0.6944444444444444,444.9336890009508
32,7,79,4.05,83,306.390461217286,False,True,True,False,False,True,False,False,0.46111111111111114,358.01641021936973
48,24,35,4.2,51,251.4211394087152,False,True,False,True,False,False,True,True,0.2833333333333333,291.7937216238793
71,41,31,3.81,140,614.63671317069,False,True,False,False,False,False,False,True,0.7777777777777778,475.97557428008685
53,6,74,4.12,76,231.1651667910225,False,False,False,True,False,False,True,False,0.4222222222222222,343.5301970891062
87,44,61,3.87,16,117.76366453355408,False,False,False,True,True,False,False,True,0.08888888888888889,219.36265597256178
36,16,82,4.62,72,253.4912438007839,False,True,True,False,False,False,False,True,0.4,335.2523610146699
39,20,71,4.11,111,404.5983991889042,False,False,False,False,False,True,False,False,0.6166666666666667,415.96126274042376
91,81,15,4.68,20,135.1772701347079,False,False,False,False,True,False,False,True,0.1111111111111111,227.6404920469981
31,18,46,4.86,128,360.8585507409454,False,True,True,False,False,False,True,False,0.7111111111111111,451.14206605677805
94,67,34,4.64,64,231.3263184773236,True,False,False,True,False,False,True,True,0.35555555555555557,318.69668886579734
83,18,12,4.98,81,286.409294385432,False,True,False,False,False,True,False,False,0.45,353.8774921821515
34,9,65,4.69,107,508.7118174567975,False,True,False,True,False,False,False,True,0.5944444444444444,407.6834266659875
32,6,75,4.47,154,721.7212691270341,False,False,False,False,False,True,False,True,0.8555555555555555,504.9480005406139
22,7,15,3.53,180,552.2693747461685,False,True,False,False,True,False,False,True,1.0,558.7539350244498
49,20,52,4.74,162,510.62689141008207,False,False,False,True,False,False,False,True,0.9,521.5036726894865
61,38,95,3.5,164,415.9794524398186,False,True,False,True,False,False,True,False,0.9111111111111111,525.6425907267046
21,9,48,4.4,152,660.0597080304599,False,True,False,False,False,False,False,True,0.8444444444444444,500.8090825033958
40,18,16,4.59,157,644.0445755475266,False,True,False,True,False,False,False,True,0.8722222222222222,511.15637759644113
22,6,82,4.3,172,710.884313751738,False,True,False,True,False,True,False,True,0.9555555555555556,542.1982628755773
34,11,66,4.59,134,478.20015364109577,True,False,False,False,False,True,False,False,0.7444444444444445,463.5588201684325
56,31,9,4.79,167,744.4180991800615,False,False,False,True,False,False,False,True,0.9277777777777778,531.8509677825318
93,36,60,4.63,111,478.7697584495512,False,True,False,False,False,False,False,False,0.6166666666666667,415.96126274042376
38,9,57,4.26,16,104.0560727191975,True,False,False,False,False,True,False,True,0.08888888888888889,219.36265597256178
76,26,74,4.18,159,486.1839276370279,True,False,False,True,True,False,False,True,0.8833333333333333,515.2952956336593
47,24,11,3.62,148,657.0936874279021,True,False,False,True,False,False,True,True,0.8222222222222222,492.53124642895943
64,10,62,4.98,38,96.3007413779792,False,True,False,True,True,False,False,False,0.2111111111111111,264.8907543819614
56,10,28,3.8,144,609.9082747031204,False,False,False,False,False,False,False,False,0.8,484.25341035452317
44,25,32,4.43,154,502.1012063441772,False,False,False,True,False,False,True,True,0.8555555555555555,504.9480005406139
34,6,11,3.75,179,465.719058488387,False,False,True,False,False,True,False,False,0.9944444444444445,556.6844760058408
45,18,70,3.84,122,308.43591786214927,True,False,False,True,False,False,True,False,0.6777777777777778,438.72531194512356
31,7,22,4.88,172,806.0212701919081,False,False,True,False,False,False,False,True,0.9555555555555556,542.1982628755773
95,28,34,4.48,163,576.9675719994219,False,False,True,False,True,False,False,False,0.9055555555555556,523.5731317080955
82,59,39,3.5,67,284.2944207006542,False,False,True,False,False,False,True,True,0.37222222222222223,324.90506592162455
95,38,39,3.71,97,478.3662772118347,False,True,False,True,False,False,False,True,0.5388888888888889,386.9888364798967
27,12,1,4.93,41,119.4823999754907,True,False,False,True,True,False,False,False,0.22777777777777777,271.0991314377886
94,23,71,4.15,154,532.5097779421501,True,False,True,False,False,False,True,True,0.8555555555555555,504.9480005406139
66,15,88,4.21,65,291.9008795114952,False,True,False,True,True,False,False,True,0.3611111111111111,320.7661478844064
40,6,37,4.75,148,707.8553931548287,False,False,False,False,False,False,False,True,0.8222222222222222,492.53124642895943
56,27,62,4.74,129,435.7154538108565,True,False,False,True,True,False,False,True,0.7166666666666667,453.2115250753871
54,6,48,4.26,154,504.0841142440527,True,False,False,False,False,True,False,False,0.8555555555555555,504.9480005406139
46,15,96,4.69,116,497.3770093020007,True,False,False,True,False,True,False,True,0.6444444444444445,426.3085578334691
65,16,82,3.62,146,460.8002858653508,True,False,False,True,True,False,False,True,0.8111111111111111,488.39232839174133
96,48,11,4.19,79,272.4960775620536,False,True,False,False,False,False,True,False,0.4388888888888889,349.7385741449334
47,9,88,4.06,93,246.9535423209308,True,False,False,False,False,False,True,False,0.5166666666666667,378.7110004054604
20,7,55,4.43,153,482.7422075016093,False,True,False,True,False,False,True,False,0.85,502.87854152200487
94,57,13,4.04,60,205.495759583372,True,False,True,False,False,False,False,False,0.3333333333333333,310.41885279136096
52,30,25,3.67,142,531.6062153403296,True,False,False,True,False,False,True,False,0.7888888888888889,480.11449231730495
71,6,48,4.05,157,550.9983736824666,True,False,False,False,False,False,False,False,0.8722222222222222,511.15637759644113
46,8,39,3.97,123,396.9586997774456,False,False,False,False,True,False,False,True,0.6833333333333333,440.7947709637326
53,40,13,3.79,118,318.2115758092651,False,True,True,False,False,False,True,False,0.6555555555555556,430.44747587068724
26,11,97,3.64,141,427.0550612068028,False,True,True,False,False,True,False,False,0.7833333333333333,478.0450332986959
100,46,74,3.74,171,448.31285347772814,True,False,False,False,False,False,False,False,0.95,540.1288038569681
74,38,95,5.0,167,455.4083398759809,False,True,True,False,True,False,False,False,0.9277777777777778,531.8509677825318
53,5,100,4.46,33,179.17081970350634,False,False,False,False,False,False,True,True,0.18333333333333332,254.54345928891604
75,63,24,4.18,29,104.18588264010208,False,True,False,False,False,False,False,False,0.16111111111111112,246.26562321447972
44,9,54,4.2,13,91.67748868757226,True,False,True,False,False,True,False,True,0.07222222222222222,213.15427891673454
76,60,81,3.6,72,264.08573637935564,True,False,True,False,True,False,False,True,0.4,335.2523610146699
88,18,80,4.83,109,424.65693227127065,True,False,False,True,True,False,False,False,0.6055555555555555,411.82234470320566
54,35,95,4.98,61,218.9504185416184,False,False,False,False,True,False,False,True,0.3388888888888889,312.48831180997007
49,30,7,3.97,77,248.1703336422785,False,True,True,False,False,False,False,True,0.42777777777777776,345.59965610771525
25,8,11,4.0,109,422.4367392307234,False,True,False,True,False,False,False,False,0.6055555555555555,411.82234470320566
